cluster_id,azimuth,elevation,range,frames_seen,frame_count,two_range_fraction,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size
40,-2.6864,1.8889,10.016,10,10,0.0,"{0: 21, 1: 14, 2: 19, 3: 17, 4: 21, 5: 22, 6: 20, 7: 21, 8: 23, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [14], 2: [19], 3: [17], 4: [21], 5: [22], 6: [20], 7: [21], 8: [23], 9: [17]}",10.016,"{0: [10.015955924987793], 1: [10.017326354980469], 2: [10.016963005065918], 3: [10.017168045043945], 4: [10.017306327819824], 5: [10.017387390136719], 6: [10.017395973205566], 7: [10.017326354980469], 8: [10.017375946044922], 9: [10.017257690429688]}",,195
41,-2.3325,1.8889,10.014,10,10,0.0,"{0: 17, 1: 19, 2: 20, 3: 20, 4: 14, 5: 18, 6: 16, 7: 22, 8: 16, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [19], 2: [20], 3: [20], 4: [14], 5: [18], 6: [16], 7: [22], 8: [16], 9: [19]}",10.014,"{0: [10.013256072998047], 1: [10.014476776123047], 2: [10.01435661315918], 3: [10.014415740966797], 4: [10.014530181884766], 5: [10.014547348022461], 6: [10.014373779296875], 7: [10.014476776123047], 8: [10.01435661315918], 9: [10.014476776123047]}",,181
42,-1.9693,1.8889,10.011,10,10,0.0,"{0: 22, 1: 21, 2: 17, 3: 15, 4: 20, 5: 19, 6: 23, 7: 18, 8: 23, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [21], 2: [17], 3: [15], 4: [20], 5: [19], 6: [23], 7: [18], 8: [23], 9: [21]}",10.011,"{0: [10.010984420776367], 1: [10.0120849609375], 2: [10.012056350708008], 3: [10.01207160949707], 4: [10.01195240020752], 5: [10.01207160949707], 6: [10.01195240020752], 7: [10.012048721313477], 8: [10.0120849609375], 9: [10.012056350708008]}",,199
43,-1.6026,1.8889,10.009,10,10,0.0,"{0: 17, 1: 17, 2: 20, 3: 23, 4: 22, 5: 19, 6: 19, 7: 23, 8: 19, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [17], 2: [20], 3: [23], 4: [22], 5: [19], 6: [19], 7: [23], 8: [19], 9: [19]}",10.009,"{0: [10.009076118469238], 1: [10.009929656982422], 2: [10.009941101074219], 3: [10.009929656982422], 4: [10.009929656982422], 5: [10.009885787963867], 6: [10.009885787963867], 7: [10.009941101074219], 8: [10.009929656982422], 9: [10.009897232055664]}",,198
44,-1.24,1.8889,10.008,10,10,0.0,"{0: 17, 1: 19, 2: 18, 3: 18, 4: 16, 5: 16, 6: 18, 7: 12, 8: 20, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [19], 2: [18], 3: [18], 4: [16], 5: [16], 6: [18], 7: [12], 8: [20], 9: [17]}",10.008,"{0: [10.007547378540039], 1: [10.00818157196045], 2: [10.008207321166992], 3: [10.00821590423584], 4: [10.00821590423584], 5: [10.008260726928711], 6: [10.00818157196045], 7: [10.00818157196045], 8: [10.008224487304688], 9: [10.00818157196045]}",,171
45,-0.8609,1.8889,10.007,10,10,0.0,"{0: 22, 1: 21, 2: 18, 3: 20, 4: 15, 5: 11, 6: 16, 7: 12, 8: 19, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [21], 2: [18], 3: [20], 4: [15], 5: [11], 6: [16], 7: [12], 8: [19], 9: [18]}",10.007,"{0: [10.006439208984375], 1: [10.006871223449707], 2: [10.00682258605957], 3: [10.006902694702148], 4: [10.006921768188477], 5: [10.006803512573242], 6: [10.006938934326172], 7: [10.006881713867188], 8: [10.006921768188477], 9: [10.006921768188477]}",,172
46,-0.504,1.8889,10.006,10,10,0.0,"{0: 23, 1: 20, 2: 18, 3: 22, 4: 24, 5: 21, 6: 18, 7: 11, 8: 22, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [20], 2: [18], 3: [22], 4: [24], 5: [21], 6: [18], 7: [11], 8: [22], 9: [21]}",10.006,"{0: [10.005765914916992], 1: [10.006053924560547], 2: [10.006019592285156], 3: [10.006050109863281], 4: [10.006050109863281], 5: [10.005952835083008], 6: [10.006032943725586], 7: [10.006061553955078], 8: [10.006050109863281], 9: [10.006053924560547]}",,200
47,-0.1676,1.8889,10.005,10,10,0.0,"{0: 8, 1: 21, 2: 17, 3: 18, 4: 22, 5: 20, 6: 19, 7: 17, 8: 18, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [8], 1: [21], 2: [17], 3: [18], 4: [22], 5: [20], 6: [19], 7: [17], 8: [18], 9: [20]}",10.005,"{0: [10.005464553833008], 1: [10.005558013916016], 2: [10.005566596984863], 3: [10.005529403686523], 4: [10.005566596984863], 5: [10.005566596984863], 6: [10.005566596984863], 7: [10.005566596984863], 8: [10.00556755065918], 9: [10.005566596984863]}",,180
48,-5.5978,1.5238,10.051,10,10,0.0,"{0: 21, 1: 10, 2: 7, 3: 9, 4: 11, 5: 11, 6: 8, 7: 14, 8: 11, 9: 10}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [10], 2: [7], 3: [9], 4: [11], 5: [11], 6: [8], 7: [14], 8: [11], 9: [10]}",10.051,"{0: [10.051811218261719], 1: [10.052558898925781], 2: [10.052417755126953], 3: [10.052101135253906], 4: [10.052238464355469], 5: [10.052648544311523], 6: [10.052515029907227], 7: [10.052515029907227], 8: [10.052470207214355], 9: [10.052470207214355]}",,112
49,-5.2988,1.5238,10.046,10,10,0.0,"{0: 21, 1: 16, 2: 21, 3: 16, 4: 16, 5: 22, 6: 22, 7: 20, 8: 23, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [16], 2: [21], 3: [16], 4: [16], 5: [22], 6: [22], 7: [20], 8: [23], 9: [22]}",10.046,"{0: [10.045164108276367], 1: [10.048341751098633], 2: [10.048250198364258], 3: [10.048250198364258], 4: [10.048250198364258], 5: [10.048383712768555], 6: [10.048341751098633], 7: [10.048341751098633], 8: [10.048341751098633], 9: [10.048341751098633]}",,199
50,-4.9328,1.5238,10.041,10,10,0.0,"{0: 20, 1: 20, 2: 19, 3: 24, 4: 21, 5: 25, 6: 24, 7: 21, 8: 16, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [20], 2: [19], 3: [24], 4: [21], 5: [25], 6: [24], 7: [21], 8: [16], 9: [18]}",10.041,"{0: [10.03963851928711], 1: [10.042506217956543], 2: [10.04218864440918], 3: [10.042312622070312], 4: [10.042389869689941], 5: [10.041818618774414], 6: [10.042312622070312], 7: [10.042312622070312], 8: [10.042312622070312], 9: [10.042312622070312]}",,208
51,-4.5529,1.5238,10.035,10,10,0.0,"{0: 19, 1: 22, 2: 24, 3: 18, 4: 21, 5: 19, 6: 21, 7: 25, 8: 19, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [22], 2: [24], 3: [18], 4: [21], 5: [19], 6: [21], 7: [25], 8: [19], 9: [20]}",10.035,"{0: [10.03425407409668], 1: [10.036872863769531], 2: [10.036687850952148], 3: [10.036458969116211], 4: [10.03657341003418], 5: [10.036802291870117], 6: [10.036722183227539], 7: [10.036872863769531], 8: [10.036802291870117], 9: [10.036722183227539]}",,208
52,-4.193,1.5238,10.03,10,10,0.0,"{0: 16, 1: 19, 2: 21, 3: 21, 4: 17, 5: 17, 6: 20, 7: 19, 8: 16, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [19], 2: [21], 3: [21], 4: [17], 5: [17], 6: [20], 7: [19], 8: [16], 9: [19]}",10.03,"{0: [10.029541015625], 1: [10.03167724609375], 2: [10.031709671020508], 3: [10.031637191772461], 4: [10.03167724609375], 5: [10.031393051147461], 6: [10.03167724609375], 7: [10.031742095947266], 8: [10.031709671020508], 9: [10.03167724609375]}",,185
53,-3.819,1.5238,10.026,10,10,0.0,"{0: 23, 1: 20, 2: 21, 3: 22, 4: 20, 5: 20, 6: 14, 7: 22, 8: 16, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [20], 2: [21], 3: [22], 4: [20], 5: [20], 6: [14], 7: [22], 8: [16], 9: [19]}",10.026,"{0: [10.025074005126953], 1: [10.02714729309082], 2: [10.027175903320312], 3: [10.02714729309082], 4: [10.027206420898438], 5: [10.027050018310547], 6: [10.026473999023438], 7: [10.02714729309082], 8: [10.027013778686523], 9: [10.02695369720459]}",,197
54,-3.4709,1.5238,10.022,10,10,0.0,"{0: 17, 1: 24, 2: 16, 3: 22, 4: 17, 5: 20, 6: 18, 7: 19, 8: 17, 9: 24}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [24], 2: [16], 3: [22], 4: [17], 5: [20], 6: [18], 7: [19], 8: [17], 9: [24]}",10.022,"{0: [10.021190643310547], 1: [10.02298355102539], 2: [10.022930145263672], 3: [10.022956848144531], 4: [10.022842407226562], 5: [10.022930145263672], 6: [10.022842407226562], 7: [10.022930145263672], 8: [10.022930145263672], 9: [10.022930145263672]}",,194
55,-3.0826,1.5238,10.018,10,10,0.0,"{0: 20, 1: 18, 2: 18, 3: 21, 4: 20, 5: 13, 6: 20, 7: 24, 8: 21, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [18], 2: [18], 3: [21], 4: [20], 5: [13], 6: [20], 7: [24], 8: [21], 9: [17]}",10.018,"{0: [10.017358779907227], 1: [10.019105911254883], 2: [10.019128799438477], 3: [10.019105911254883], 4: [10.019128799438477], 5: [10.019018173217773], 6: [10.018791198730469], 7: [10.019128799438477], 8: [10.019105911254883], 9: [10.01915168762207]}",,192
56,-2.7027,1.5238,10.015,10,10,0.0,"{0: 20, 1: 20, 2: 16, 3: 17, 4: 18, 5: 20, 6: 24, 7: 13, 8: 17, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [20], 2: [16], 3: [17], 4: [18], 5: [20], 6: [24], 7: [13], 8: [17], 9: [21]}",10.015,"{0: [10.014184951782227], 1: [10.015654563903809], 2: [10.015515327453613], 3: [10.015654563903809], 4: [10.015654563903809], 5: [10.015674591064453], 6: [10.015654563903809], 7: [10.015515327453613], 8: [10.015654563903809], 9: [10.015654563903809]}",,186
57,-2.3439,1.5238,10.012,10,10,0.0,"{0: 19, 1: 18, 2: 14, 3: 19, 4: 15, 5: 15, 6: 19, 7: 14, 8: 14, 9: 25}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [18], 2: [14], 3: [19], 4: [15], 5: [15], 6: [19], 7: [14], 8: [14], 9: [25]}",10.012,"{0: [10.011516571044922], 1: [10.012750625610352], 2: [10.01261043548584], 3: [10.012672424316406], 4: [10.012628555297852], 5: [10.012628555297852], 6: [10.012689590454102], 7: [10.012388229370117], 8: [10.012388229370117], 9: [10.012733459472656]}",,172
58,-1.9857,1.5238,10.01,10,10,0.0,"{0: 20, 1: 22, 2: 18, 3: 18, 4: 19, 5: 12, 6: 16, 7: 18, 8: 20, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [22], 2: [18], 3: [18], 4: [19], 5: [12], 6: [16], 7: [18], 8: [20], 9: [20]}",10.01,"{0: [10.009206771850586], 1: [10.010290145874023], 2: [10.010290145874023], 3: [10.010238647460938], 4: [10.010149002075195], 5: [10.010133743286133], 6: [10.010133743286133], 7: [10.010252952575684], 8: [10.010290145874023], 9: [10.010305404663086]}",,183
59,-1.6298,1.5238,10.008,10,10,0.0,"{0: 17, 1: 20, 2: 19, 3: 18, 4: 19, 5: 14, 6: 16, 7: 21, 8: 23, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [20], 2: [19], 3: [18], 4: [19], 5: [14], 6: [16], 7: [21], 8: [23], 9: [18]}",10.008,"{0: [10.007315635681152], 1: [10.008108139038086], 2: [10.008163452148438], 3: [10.00815200805664], 4: [10.008064270019531], 5: [10.008163452148438], 6: [10.008108139038086], 7: [10.008108139038086], 8: [10.00815200805664], 9: [10.00815200805664]}",,185
60,-1.2688,1.5238,10.006,10,10,0.0,"{0: 18, 1: 19, 2: 14, 3: 18, 4: 18, 5: 23, 6: 21, 7: 18, 8: 23, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [19], 2: [14], 3: [18], 4: [18], 5: [23], 6: [21], 7: [18], 8: [23], 9: [16]}",10.006,"{0: [10.005762100219727], 1: [10.006446838378906], 2: [10.006341934204102], 3: [10.006421089172363], 4: [10.006368637084961], 5: [10.00645637512207], 6: [10.006412506103516], 7: [10.006492614746094], 8: [10.006446838378906], 9: [10.006446838378906]}",,188
61,-0.9034,1.5238,10.005,10,10,0.0,"{0: 20, 1: 16, 2: 19, 3: 16, 4: 14, 5: 19, 6: 17, 7: 19, 8: 18, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [16], 2: [19], 3: [16], 4: [14], 5: [19], 6: [17], 7: [19], 8: [18], 9: [22]}",10.005,"{0: [10.004627227783203], 1: [10.005142211914062], 2: [10.005111694335938], 3: [10.005066871643066], 4: [10.005072593688965], 5: [10.005111694335938], 6: [10.00509262084961], 7: [10.005111694335938], 8: [10.005111694335938], 9: [10.005060195922852]}",,180
62,-0.5244,1.5238,10.004,10,10,0.0,"{0: 21, 1: 15, 2: 15, 3: 17, 4: 19, 5: 20, 6: 22, 7: 13, 8: 25, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [15], 2: [15], 3: [17], 4: [19], 5: [20], 6: [22], 7: [13], 8: [25], 9: [18]}",10.004,"{0: [10.003894805908203], 1: [10.004194259643555], 2: [10.004199981689453], 3: [10.004194259643555], 4: [10.00419807434082], 5: [10.004110336303711], 6: [10.00419807434082], 7: [10.00419807434082], 8: [10.004180908203125], 9: [10.00416374206543]}",,185
63,-0.1525,1.5238,10.342,10,10,0.0,"{0: 36, 1: 29, 2: 34, 3: 27, 4: 33, 5: 27, 6: 31, 7: 28, 8: 23, 9: 35}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [36], 1: [29], 2: [34], 3: [27], 4: [33], 5: [27], 6: [31], 7: [28], 8: [23], 9: [35]}",10.342,"{0: [11.569199562072754], 1: [10.018131256103516], 2: [10.018131256103516], 3: [10.018131256103516], 4: [10.018133163452148], 5: [10.018131256103516], 6: [10.018131256103516], 7: [10.018131256103516], 8: [10.018136978149414], 9: [10.018136978149414]}",,303
64,0.1959,1.5238,12.149,10,10,0.0,"{0: 21, 1: 20, 2: 17, 3: 17, 4: 18, 5: 20, 6: 19, 7: 24, 8: 22, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [20], 2: [17], 3: [17], 4: [18], 5: [20], 6: [19], 7: [24], 8: [22], 9: [20]}",12.149,"{0: [12.182214736938477], 1: [12.181966781616211], 2: [12.181987762451172], 3: [12.181978225708008], 4: [12.181987762451172], 5: [12.167314529418945], 6: [12.16724967956543], 7: [12.181977272033691], 8: [12.167329788208008], 9: [12.181955337524414]}",,198
65,0.5728,1.5238,12.182,10,10,0.0,"{0: 22, 1: 17, 2: 15, 3: 20, 4: 18, 5: 19, 6: 23, 7: 21, 8: 19, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [17], 2: [15], 3: [20], 4: [18], 5: [19], 6: [23], 7: [21], 8: [19], 9: [22]}",12.182,"{0: [12.183090209960938], 1: [12.18258285522461], 2: [12.182579040527344], 3: [12.18260383605957], 4: [12.182621955871582], 5: [12.182652473449707], 6: [12.182644844055176], 7: [12.182644844055176], 8: [12.182644844055176], 9: [12.182600021362305]}",,196
66,0.95,1.5238,12.184,10,10,0.0,"{0: 20, 1: 19, 2: 20, 3: 22, 4: 20, 5: 23, 6: 16, 7: 21, 8: 18, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [19], 2: [20], 3: [22], 4: [20], 5: [23], 6: [16], 7: [21], 8: [18], 9: [22]}",12.184,"{0: [12.184588432312012], 1: [12.183881759643555], 2: [12.183889389038086], 3: [12.183881759643555], 4: [12.183897018432617], 5: [12.183881759643555], 6: [12.183881759643555], 7: [12.183881759643555], 8: [12.183782577514648], 9: [12.183881759643555]}",,201
67,1.3323,1.5238,12.185,10,10,0.0,"{0: 20, 1: 23, 2: 22, 3: 20, 4: 18, 5: 19, 6: 17, 7: 21, 8: 20, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [23], 2: [22], 3: [20], 4: [18], 5: [19], 6: [17], 7: [21], 8: [20], 9: [22]}",12.185,"{0: [12.186492919921875], 1: [12.185611724853516], 2: [12.185566902160645], 3: [12.185611724853516], 4: [12.18563461303711], 5: [12.185602188110352], 6: [12.185566902160645], 7: [12.185611724853516], 8: [12.18552303314209], 9: [12.18552303314209]}",,202
68,1.686,1.5238,12.187,10,10,0.0,"{0: 16, 1: 27, 2: 15, 3: 20, 4: 13, 5: 20, 6: 19, 7: 20, 8: 19, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [27], 2: [15], 3: [20], 4: [13], 5: [20], 6: [19], 7: [20], 8: [19], 9: [21]}",12.187,"{0: [12.18893051147461], 1: [12.187856674194336], 2: [12.187856674194336], 3: [12.187841415405273], 4: [12.18790340423584], 5: [12.187841415405273], 6: [12.187746047973633], 7: [12.187801361083984], 8: [12.187746047973633], 9: [12.187841415405273]}",,190
69,2.0732,1.5238,12.19,10,10,0.0,"{0: 24, 1: 17, 2: 15, 3: 24, 4: 21, 5: 18, 6: 23, 7: 22, 8: 23, 9: 15}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [24], 1: [17], 2: [15], 3: [24], 4: [21], 5: [18], 6: [23], 7: [22], 8: [23], 9: [15]}",12.19,"{0: [12.191970825195312], 1: [12.190544128417969], 2: [12.190458297729492], 3: [12.190610885620117], 4: [12.190591812133789], 5: [12.190640449523926], 6: [12.190629959106445], 7: [12.190591812133789], 8: [12.190544128417969], 9: [12.190410614013672]}",,202
70,2.4493,1.5238,12.193,10,10,0.0,"{0: 23, 1: 24, 2: 13, 3: 23, 4: 21, 5: 20, 6: 25, 7: 25, 8: 17, 9: 24}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [24], 2: [13], 3: [23], 4: [21], 5: [20], 6: [25], 7: [25], 8: [17], 9: [24]}",12.193,"{0: [12.195552825927734], 1: [12.19386100769043], 2: [12.19403076171875], 3: [12.193962097167969], 4: [12.193939208984375], 5: [12.1937837600708], 6: [12.193939208984375], 7: [12.19386100769043], 8: [12.193962097167969], 9: [12.193883895874023]}",,215
71,2.8154,1.5238,12.197,10,10,0.0,"{0: 21, 1: 21, 2: 22, 3: 17, 4: 18, 5: 14, 6: 18, 7: 18, 8: 18, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [21], 2: [22], 3: [17], 4: [18], 5: [14], 6: [18], 7: [18], 8: [18], 9: [18]}",12.197,"{0: [12.199609756469727], 1: [12.197702407836914], 2: [12.197675704956055], 3: [12.197319984436035], 4: [12.197603225708008], 5: [12.197728157043457], 6: [12.197587013244629], 7: [12.197702407836914], 8: [12.197639465332031], 9: [12.197755813598633]}",,185
72,3.1656,1.5238,12.201,10,10,0.0,"{0: 18, 1: 27, 2: 20, 3: 14, 4: 14, 5: 17, 6: 19, 7: 18, 8: 20, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [27], 2: [20], 3: [14], 4: [14], 5: [17], 6: [19], 7: [18], 8: [20], 9: [21]}",12.201,"{0: [12.204132080078125], 1: [12.201756477355957], 2: [12.20191764831543], 3: [12.201358795166016], 4: [12.20191764831543], 5: [12.201756477355957], 6: [12.20185661315918], 7: [12.201457977294922], 8: [12.201656341552734], 9: [12.201756477355957]}",,188
73,3.5414,1.5238,12.206,10,10,0.0,"{0: 22, 1: 20, 2: 13, 3: 16, 4: 18, 5: 20, 6: 18, 7: 18, 8: 16, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [20], 2: [13], 3: [16], 4: [18], 5: [20], 6: [18], 7: [18], 8: [16], 9: [23]}",12.206,"{0: [12.208935737609863], 1: [12.206531524658203], 2: [12.206453323364258], 3: [12.20667552947998], 4: [12.20667552947998], 5: [12.206777572631836], 6: [12.206642150878906], 7: [12.206531524658203], 8: [12.20667552947998], 9: [12.206531524658203]}",,184
74,3.8973,1.5238,12.211,10,10,0.0,"{0: 22, 1: 20, 2: 16, 3: 17, 4: 23, 5: 25, 6: 16, 7: 11, 8: 17, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [20], 2: [16], 3: [17], 4: [23], 5: [25], 6: [16], 7: [11], 8: [17], 9: [22]}",12.211,"{0: [12.214632034301758], 1: [12.211856842041016], 2: [12.211978912353516], 3: [12.211969375610352], 4: [12.211978912353516], 5: [12.211856842041016], 6: [12.212053298950195], 7: [12.211931228637695], 8: [12.211894035339355], 9: [12.211734771728516]}",,189
75,4.2871,1.5238,12.217,10,10,0.0,"{0: 12, 1: 25, 2: 25, 3: 14, 4: 23, 5: 33, 6: 21, 7: 20, 8: 21, 9: 27}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [12], 1: [25], 2: [25], 3: [14], 4: [23], 5: [33], 6: [21], 7: [20], 8: [21], 9: [27]}",12.217,"{0: [12.219403266906738], 1: [12.218513488769531], 2: [12.218513488769531], 3: [12.218355178833008], 4: [12.218647003173828], 5: [12.218647003173828], 6: [12.21868896484375], 7: [12.218730926513672], 8: [12.218677520751953], 9: [12.21868896484375]}",,221
76,-5.6011,1.1587,10.05,10,10,0.0,"{0: 18, 1: 9, 2: 10, 3: 9, 4: 9, 5: 6, 6: 6, 7: 11, 8: 9, 9: 10}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [9], 2: [10], 3: [9], 4: [9], 5: [6], 6: [6], 7: [11], 8: [9], 9: [10]}",10.05,"{0: [10.050312042236328], 1: [10.050783157348633], 2: [10.050921440124512], 3: [10.05105972290039], 4: [10.05105972290039], 5: [10.050827980041504], 6: [10.050783157348633], 7: [10.05105972290039], 8: [10.051103591918945], 9: [10.051103591918945]}",,97
77,-5.3345,1.1587,10.046,10,10,0.0,"{0: 18, 1: 14, 2: 16, 3: 15, 4: 19, 5: 17, 6: 16, 7: 12, 8: 18, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [14], 2: [16], 3: [15], 4: [19], 5: [17], 6: [16], 7: [12], 8: [18], 9: [17]}",10.046,"{0: [10.044504165649414], 1: [10.047277450561523], 2: [10.047277450561523], 3: [10.04722785949707], 4: [10.047184944152832], 5: [10.047235488891602], 6: [10.047101974487305], 7: [10.04722785949707], 8: [10.047318458557129], 9: [10.047318458557129]}",,162
78,-4.9659,1.1587,10.04,10,10,0.0,"{0: 21, 1: 18, 2: 15, 3: 27, 4: 17, 5: 15, 6: 18, 7: 15, 8: 18, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [18], 2: [15], 3: [27], 4: [17], 5: [15], 6: [18], 7: [15], 8: [18], 9: [22]}",10.04,"{0: [10.038806915283203], 1: [10.040923118591309], 2: [10.040969848632812], 3: [10.041341781616211], 4: [10.041217803955078], 5: [10.041341781616211], 6: [10.041217803955078], 7: [10.041419982910156], 8: [10.041341781616211], 9: [10.041341781616211]}",,186
79,-4.6049,1.1587,10.034,10,10,0.0,"{0: 23, 1: 19, 2: 19, 3: 22, 4: 18, 5: 17, 6: 22, 7: 24, 8: 14, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [19], 2: [19], 3: [22], 4: [18], 5: [17], 6: [22], 7: [24], 8: [14], 9: [22]}",10.034,"{0: [10.033482551574707], 1: [10.035901069641113], 2: [10.035944938659668], 3: [10.035981178283691], 4: [10.03593635559082], 5: [10.03579330444336], 6: [10.036052703857422], 7: [10.03579330444336], 8: [10.036016464233398], 9: [10.035909652709961]}",,200
