cluster_id,azimuth,elevation,range,frames_seen,frame_count,two_range_fraction,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size
341,3.1449,-1.7619,10.55,10,10,0.0,"{0: 13, 1: 18, 2: 21, 3: 18, 4: 14, 5: 20, 6: 15, 7: 21, 8: 16, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [13], 1: [18], 2: [21], 3: [18], 4: [14], 5: [20], 6: [15], 7: [21], 8: [16], 9: [18]}",10.55,"{0: [10.552532196044922], 1: [10.55085563659668], 2: [10.550773620605469], 3: [10.550691604614258], 4: [10.55087947845459], 5: [10.55087947845459], 6: [10.5509033203125], 7: [10.55085563659668], 8: [10.550716400146484], 9: [10.550448417663574]}",,174
342,3.5231,-1.7619,10.554,10,10,0.0,"{0: 19, 1: 23, 2: 20, 3: 19, 4: 16, 5: 18, 6: 22, 7: 19, 8: 18, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [23], 2: [20], 3: [19], 4: [16], 5: [18], 6: [22], 7: [19], 8: [18], 9: [22]}",10.554,"{0: [10.556475639343262], 1: [10.554733276367188], 2: [10.554798126220703], 3: [10.554706573486328], 4: [10.554990768432617], 5: [10.554706573486328], 6: [10.554824829101562], 7: [10.554733276367188], 8: [10.554824829101562], 9: [10.554798126220703]}",,196
343,3.8811,-1.7619,10.558,10,10,0.0,"{0: 19, 1: 15, 2: 24, 3: 19, 4: 20, 5: 19, 6: 23, 7: 17, 8: 16, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [15], 2: [24], 3: [19], 4: [20], 5: [19], 6: [23], 7: [17], 8: [16], 9: [22]}",10.558,"{0: [10.56058120727539], 1: [10.55914306640625], 2: [10.559042930603027], 3: [10.55914306640625], 4: [10.559072494506836], 5: [10.559042930603027], 6: [10.559233665466309], 7: [10.5592041015625], 8: [10.558774948120117], 9: [10.558943748474121]}",,194
344,4.2586,-1.7619,10.563,10,10,0.0,"{0: 22, 1: 19, 2: 23, 3: 18, 4: 20, 5: 22, 6: 20, 7: 23, 8: 14, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [19], 2: [23], 3: [18], 4: [20], 5: [22], 6: [20], 7: [23], 8: [14], 9: [23]}",10.563,"{0: [10.566125869750977], 1: [10.564048767089844], 2: [10.563948631286621], 3: [10.563948631286621], 4: [10.563948631286621], 5: [10.563915252685547], 6: [10.563915252685547], 7: [10.563982009887695], 8: [10.56380558013916], 9: [10.563948631286621]}",,204
345,4.6195,-1.7619,10.568,10,10,0.0,"{0: 25, 1: 23, 2: 17, 3: 20, 4: 17, 5: 19, 6: 20, 7: 23, 8: 18, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [25], 1: [23], 2: [17], 3: [20], 4: [17], 5: [19], 6: [20], 7: [23], 8: [18], 9: [19]}",10.568,"{0: [10.571672439575195], 1: [10.568998336791992], 2: [10.568998336791992], 3: [10.568998336791992], 4: [10.568998336791992], 5: [10.568998336791992], 6: [10.568998336791992], 7: [10.568998336791992], 8: [10.568998336791992], 9: [10.569070816040039]}",,201
346,5.0202,-1.7619,10.574,10,10,0.0,"{0: 14, 1: 26, 2: 19, 3: 22, 4: 24, 5: 23, 6: 18, 7: 24, 8: 25, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [14], 1: [26], 2: [19], 3: [22], 4: [24], 5: [23], 6: [18], 7: [24], 8: [25], 9: [22]}",10.574,"{0: [10.575899124145508], 1: [10.575475692749023], 2: [10.575386047363281], 3: [10.575475692749023], 4: [10.575553894042969], 5: [10.57551383972168], 6: [10.57551383972168], 7: [10.57551383972168], 8: [10.575553894042969], 9: [10.575475692749023]}",,217
347,-5.5979,-2.127,10.055,10,10,0.0,"{0: 13, 1: 8, 2: 11, 3: 10, 4: 12, 5: 9, 6: 10, 7: 12, 8: 12, 9: 12}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [13], 1: [8], 2: [11], 3: [10], 4: [12], 5: [9], 6: [10], 7: [12], 8: [12], 9: [12]}",10.055,"{0: [10.055046081542969], 1: [10.055843353271484], 2: [10.055749893188477], 3: [10.055976867675781], 4: [10.055566787719727], 5: [10.055843353271484], 6: [10.055932998657227], 7: [10.055843353271484], 8: [10.055705070495605], 9: [10.055843353271484]}",,109
348,-5.3117,-2.127,10.05,10,10,0.0,"{0: 16, 1: 17, 2: 20, 3: 14, 4: 18, 5: 20, 6: 23, 7: 18, 8: 19, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [17], 2: [20], 3: [14], 4: [18], 5: [20], 6: [23], 7: [18], 8: [19], 9: [20]}",10.05,"{0: [10.04895305633545], 1: [10.051755905151367], 2: [10.051755905151367], 3: [10.051705360412598], 4: [10.051839828491211], 5: [10.051092147827148], 6: [10.051755905151367], 7: [10.05162239074707], 8: [10.051530838012695], 9: [10.05162239074707]}",,185
349,-4.9397,-2.127,10.044,10,10,0.0,"{0: 20, 1: 16, 2: 20, 3: 18, 4: 17, 5: 18, 6: 21, 7: 18, 8: 15, 9: 14}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [16], 2: [20], 3: [18], 4: [17], 5: [18], 6: [21], 7: [18], 8: [15], 9: [14]}",10.044,"{0: [10.043201446533203], 1: [10.045551300048828], 2: [10.045551300048828], 3: [10.045961380004883], 4: [10.045791625976562], 5: [10.045884132385254], 6: [10.045875549316406], 7: [10.045884132385254], 8: [10.045389175415039], 9: [10.04583740234375]}",,177
350,-4.5782,-2.127,10.039,10,10,0.0,"{0: 21, 1: 19, 2: 22, 3: 20, 4: 19, 5: 17, 6: 22, 7: 24, 8: 25, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [19], 2: [22], 3: [20], 4: [19], 5: [17], 6: [22], 7: [24], 8: [25], 9: [16]}",10.039,"{0: [10.038021087646484], 1: [10.040508270263672], 2: [10.040508270263672], 3: [10.040508270263672], 4: [10.0401611328125], 5: [10.04061508178711], 6: [10.04039192199707], 7: [10.040508270263672], 8: [10.040543556213379], 9: [10.040578842163086]}",,205
351,-4.2133,-2.127,10.034,10,10,0.0,"{0: 22, 1: 17, 2: 21, 3: 18, 4: 21, 5: 17, 6: 19, 7: 23, 8: 22, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [17], 2: [21], 3: [18], 4: [21], 5: [17], 6: [19], 7: [23], 8: [22], 9: [20]}",10.034,"{0: [10.033275604248047], 1: [10.035491943359375], 2: [10.035353660583496], 3: [10.035353660583496], 4: [10.035459518432617], 5: [10.035247802734375], 6: [10.035459518432617], 7: [10.035491943359375], 8: [10.035459518432617], 9: [10.035247802734375]}",,200
352,-3.8551,-2.127,10.03,10,10,0.0,"{0: 18, 1: 14, 2: 21, 3: 18, 4: 19, 5: 20, 6: 17, 7: 23, 8: 15, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [14], 2: [21], 3: [18], 4: [19], 5: [20], 6: [17], 7: [23], 8: [15], 9: [22]}",10.03,"{0: [10.028924942016602], 1: [10.030824661254883], 2: [10.030795097351074], 3: [10.03072738647461], 4: [10.030892372131348], 5: [10.0306978225708], 6: [10.030892372131348], 7: [10.0306978225708], 8: [10.03072738647461], 9: [10.030921936035156]}",,187
353,-3.4856,-2.127,10.025,10,10,0.0,"{0: 20, 1: 14, 2: 20, 3: 21, 4: 21, 5: 22, 6: 21, 7: 23, 8: 17, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [14], 2: [20], 3: [21], 4: [21], 5: [22], 6: [21], 7: [23], 8: [17], 9: [20]}",10.025,"{0: [10.024662971496582], 1: [10.026576042175293], 2: [10.02663803100586], 3: [10.026664733886719], 4: [10.026285171508789], 5: [10.026691436767578], 6: [10.02663803100586], 7: [10.02663803100586], 8: [10.02663803100586], 9: [10.026460647583008]}",,199
354,-3.1237,-2.127,10.022,10,10,0.0,"{0: 15, 1: 20, 2: 19, 3: 22, 4: 25, 5: 21, 6: 17, 7: 23, 8: 20, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [15], 1: [20], 2: [19], 3: [22], 4: [25], 5: [21], 6: [17], 7: [23], 8: [20], 9: [21]}",10.022,"{0: [10.021108627319336], 1: [10.022562026977539], 2: [10.022720336914062], 3: [10.02282428741455], 4: [10.02280044555664], 5: [10.02280044555664], 6: [10.022720336914062], 7: [10.022720336914062], 8: [10.022720336914062], 9: [10.02280044555664]}",,203
355,-2.7431,-2.127,10.018,10,10,0.0,"{0: 19, 1: 18, 2: 23, 3: 18, 4: 20, 5: 15, 6: 16, 7: 17, 8: 21, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [18], 2: [23], 3: [18], 4: [20], 5: [15], 6: [16], 7: [17], 8: [21], 9: [22]}",10.018,"{0: [10.017906188964844], 1: [10.019329071044922], 2: [10.019329071044922], 3: [10.019400596618652], 4: [10.019463539123535], 5: [10.019400596618652], 6: [10.019329071044922], 7: [10.019000053405762], 8: [10.019400596618652], 9: [10.019259452819824]}",,189
356,-2.3808,-2.127,10.016,10,10,0.0,"{0: 18, 1: 18, 2: 18, 3: 24, 4: 19, 5: 17, 6: 19, 7: 20, 8: 19, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [18], 2: [18], 3: [24], 4: [19], 5: [17], 6: [19], 7: [20], 8: [19], 9: [17]}",10.016,"{0: [10.015172958374023], 1: [10.016454696655273], 2: [10.016409873962402], 3: [10.016454696655273], 4: [10.016409873962402], 5: [10.016454696655273], 6: [10.016207695007324], 7: [10.01639175415039], 8: [10.01639175415039], 9: [10.016268730163574]}",,189
357,-2.0161,-2.127,10.013,10,10,0.0,"{0: 14, 1: 18, 2: 22, 3: 20, 4: 15, 5: 20, 6: 18, 7: 20, 8: 21, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [14], 1: [18], 2: [22], 3: [20], 4: [15], 5: [20], 6: [18], 7: [20], 8: [21], 9: [16]}",10.013,"{0: [10.012752532958984], 1: [10.013823509216309], 2: [10.013785362243652], 3: [10.013823509216309], 4: [10.013664245605469], 5: [10.013823509216309], 6: [10.013641357421875], 7: [10.013611793518066], 8: [10.013823509216309], 9: [10.013611793518066]}",,184
358,-1.6191,-2.127,10.011,10,10,0.0,"{0: 20, 1: 20, 2: 19, 3: 20, 4: 27, 5: 16, 6: 19, 7: 22, 8: 12, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [20], 2: [19], 3: [20], 4: [27], 5: [16], 6: [19], 7: [22], 8: [12], 9: [20]}",10.011,"{0: [10.010574340820312], 1: [10.011486053466797], 2: [10.011521339416504], 3: [10.011399269104004], 4: [10.011541366577148], 5: [10.011497497558594], 6: [10.011541366577148], 7: [10.011486053466797], 8: [10.011442184448242], 9: [10.011399269104004]}",,195
359,-1.2448,-2.127,10.009,10,10,0.0,"{0: 14, 1: 20, 2: 22, 3: 22, 4: 21, 5: 23, 6: 8, 7: 20, 8: 15, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [14], 1: [20], 2: [22], 3: [22], 4: [21], 5: [23], 6: [8], 7: [20], 8: [15], 9: [16]}",10.009,"{0: [10.00899887084961], 1: [10.009674072265625], 2: [10.009605407714844], 3: [10.009682655334473], 4: [10.009708404541016], 5: [10.009716987609863], 6: [10.00971794128418], 7: [10.009708404541016], 8: [10.009682655334473], 9: [10.009725570678711]}",,181
360,-0.8648,-2.127,10.008,10,10,0.0,"{0: 25, 1: 21, 2: 13, 3: 22, 4: 16, 5: 15, 6: 20, 7: 15, 8: 13, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [25], 1: [21], 2: [13], 3: [22], 4: [16], 5: [15], 6: [20], 7: [15], 8: [13], 9: [21]}",10.008,"{0: [10.007923126220703], 1: [10.008380889892578], 2: [10.008398056030273], 3: [10.008329391479492], 4: [10.008367538452148], 5: [10.008392333984375], 6: [10.008386611938477], 7: [10.008232116699219], 8: [10.008285522460938], 9: [10.008392333984375]}",,181
361,-0.5117,-2.127,10.007,10,10,0.0,"{0: 22, 1: 23, 2: 23, 3: 18, 4: 18, 5: 19, 6: 17, 7: 20, 8: 19, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [23], 2: [23], 3: [18], 4: [18], 5: [19], 6: [17], 7: [20], 8: [19], 9: [18]}",10.007,"{0: [10.00723934173584], 1: [10.007511138916016], 2: [10.007511138916016], 3: [10.007478713989258], 4: [10.007497787475586], 5: [10.00749397277832], 6: [10.007527351379395], 7: [10.007511138916016], 8: [10.00749397277832], 9: [10.007497787475586]}",,197
362,-0.1757,-2.127,10.007,10,10,0.0,"{0: 8, 1: 21, 2: 20, 3: 15, 4: 15, 5: 22, 6: 16, 7: 14, 8: 16, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [8], 1: [21], 2: [20], 3: [15], 4: [15], 5: [22], 6: [16], 7: [14], 8: [16], 9: [20]}",10.007,"{0: [10.00693130493164], 1: [10.00703239440918], 2: [10.007015228271484], 3: [10.007024765014648], 4: [10.00703239440918], 5: [10.007024765014648], 6: [10.00703239440918], 7: [10.00703239440918], 8: [10.007033348083496], 9: [10.00703239440918]}",,167
363,-5.6014,-2.4921,10.057,10,10,0.0,"{0: 21, 1: 12, 2: 9, 3: 11, 4: 6, 5: 9, 6: 8, 7: 9, 8: 9, 9: 10}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [12], 2: [9], 3: [11], 4: [6], 5: [9], 6: [8], 7: [9], 8: [9], 9: [10]}",10.057,"{0: [10.057855606079102], 1: [10.058561325073242], 2: [10.058423042297363], 3: [10.058516502380371], 4: [10.058606147766113], 5: [10.058516502380371], 6: [10.058330535888672], 7: [10.058516502380371], 8: [10.058147430419922], 9: [10.058378219604492]}",,104
364,-5.3479,-2.4921,10.053,10,10,0.0,"{0: 16, 1: 19, 2: 25, 3: 19, 4: 23, 5: 18, 6: 22, 7: 11, 8: 18, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [19], 2: [25], 3: [19], 4: [23], 5: [18], 6: [22], 7: [11], 8: [18], 9: [20]}",10.053,"{0: [10.051956176757812], 1: [10.054773330688477], 2: [10.054731369018555], 3: [10.054555892944336], 4: [10.054689407348633], 5: [10.054597854614258], 6: [10.054689407348633], 7: [10.054548263549805], 8: [10.054689407348633], 9: [10.054773330688477]}",,191
365,-4.963,-2.4921,10.047,10,10,0.0,"{0: 16, 1: 16, 2: 16, 3: 16, 4: 19, 5: 19, 6: 17, 7: 20, 8: 14, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [16], 2: [16], 3: [16], 4: [19], 5: [19], 6: [17], 7: [20], 8: [14], 9: [17]}",10.047,"{0: [10.046218872070312], 1: [10.0487060546875], 2: [10.0487060546875], 3: [10.0487060546875], 4: [10.048784255981445], 5: [10.048497200012207], 6: [10.0487060546875], 7: [10.048831939697266], 8: [10.0487060546875], 9: [10.048909187316895]}",,170
366,-4.6065,-2.4921,10.042,10,10,0.0,"{0: 18, 1: 17, 2: 18, 3: 21, 4: 22, 5: 21, 6: 19, 7: 17, 8: 16, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [17], 2: [18], 3: [21], 4: [22], 5: [21], 6: [19], 7: [17], 8: [16], 9: [18]}",10.042,"{0: [10.04103946685791], 1: [10.0435791015625], 2: [10.043542861938477], 3: [10.043312072753906], 4: [10.043542861938477], 5: [10.043426513671875], 6: [10.043426513671875], 7: [10.043426513671875], 8: [10.043542861938477], 9: [10.043542861938477]}",,187
367,-4.2558,-2.4921,10.037,10,10,0.0,"{0: 19, 1: 22, 2: 20, 3: 24, 4: 15, 5: 19, 6: 21, 7: 15, 8: 19, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [22], 2: [20], 3: [24], 4: [15], 5: [19], 6: [21], 7: [15], 8: [19], 9: [17]}",10.037,"{0: [10.036288261413574], 1: [10.038384437561035], 2: [10.038491249084473], 3: [10.038558006286621], 4: [10.038491249084473], 5: [10.038558006286621], 6: [10.038384437561035], 7: [10.038558006286621], 8: [10.038491249084473], 9: [10.038524627685547]}",,191
368,-3.8958,-2.4921,10.033,10,10,0.0,"{0: 22, 1: 22, 2: 18, 3: 25, 4: 17, 5: 22, 6: 20, 7: 20, 8: 22, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [22], 2: [18], 3: [25], 4: [17], 5: [22], 6: [20], 7: [20], 8: [22], 9: [21]}",10.033,"{0: [10.031898498535156], 1: [10.033984184265137], 2: [10.034013748168945], 3: [10.033984184265137], 4: [10.033984184265137], 5: [10.034013748168945], 6: [10.03404426574707], 7: [10.03378677368164], 8: [10.033984184265137], 9: [10.033984184265137]}",,209
369,-3.5169,-2.4921,10.028,10,10,0.0,"{0: 24, 1: 22, 2: 25, 3: 23, 4: 15, 5: 19, 6: 21, 7: 18, 8: 22, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [24], 1: [22], 2: [25], 3: [23], 4: [15], 5: [19], 6: [21], 7: [18], 8: [22], 9: [18]}",10.028,"{0: [10.027654647827148], 1: [10.029563903808594], 2: [10.029653549194336], 3: [10.029706954956055], 4: [10.029029846191406], 5: [10.029590606689453], 6: [10.029563903808594], 7: [10.029590606689453], 8: [10.029680252075195], 9: [10.02952766418457]}",,207
370,-3.165,-2.4921,10.025,10,10,0.0,"{0: 18, 1: 18, 2: 16, 3: 18, 4: 18, 5: 20, 6: 19, 7: 17, 8: 19, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [18], 2: [16], 3: [18], 4: [18], 5: [20], 6: [19], 7: [17], 8: [19], 9: [21]}",10.025,"{0: [10.024080276489258], 1: [10.025737762451172], 2: [10.025656700134277], 3: [10.025737762451172], 4: [10.025785446166992], 5: [10.025656700134277], 6: [10.025761604309082], 7: [10.025680541992188], 8: [10.025737762451172], 9: [10.025761604309082]}",,184
371,-2.7997,-2.4921,10.021,10,10,0.0,"{0: 19, 1: 15, 2: 15, 3: 23, 4: 21, 5: 23, 6: 21, 7: 16, 8: 21, 9: 14}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [15], 2: [15], 3: [23], 4: [21], 5: [23], 6: [21], 7: [16], 8: [21], 9: [14]}",10.021,"{0: [10.020936965942383], 1: [10.022294998168945], 2: [10.022274017333984], 3: [10.022439956665039], 4: [10.022418975830078], 5: [10.022418975830078], 6: [10.022346496582031], 7: [10.022439956665039], 8: [10.022274017333984], 9: [10.022481918334961]}",,188
372,-2.4317,-2.4921,10.019,10,10,0.0,"{0: 23, 1: 20, 2: 21, 3: 20, 4: 23, 5: 16, 6: 25, 7: 19, 8: 21, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [20], 2: [21], 3: [20], 4: [23], 5: [16], 6: [25], 7: [19], 8: [21], 9: [19]}",10.019,"{0: [10.01814079284668], 1: [10.019371032714844], 2: [10.019371032714844], 3: [10.019245147705078], 4: [10.019371032714844], 5: [10.019371032714844], 6: [10.019371032714844], 7: [10.019119262695312], 8: [10.019281387329102], 9: [10.019308090209961]}",,207
373,-2.0807,-2.4921,10.016,10,10,0.0,"{0: 15, 1: 20, 2: 19, 3: 15, 4: 16, 5: 17, 6: 22, 7: 18, 8: 21, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [15], 1: [20], 2: [19], 3: [15], 4: [16], 5: [17], 6: [22], 7: [18], 8: [21], 9: [23]}",10.016,"{0: [10.015657424926758], 1: [10.016773223876953], 2: [10.016571044921875], 3: [10.016664505004883], 4: [10.016773223876953], 5: [10.016733169555664], 6: [10.016773223876953], 7: [10.016664505004883], 8: [10.016773223876953], 9: [10.016773223876953]}",,186
374,-1.7166,-2.4921,10.014,10,10,0.0,"{0: 19, 1: 26, 2: 21, 3: 27, 4: 28, 5: 24, 6: 16, 7: 23, 8: 21, 9: 25}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [26], 2: [21], 3: [27], 4: [28], 5: [24], 6: [16], 7: [23], 8: [21], 9: [25]}",10.014,"{0: [10.013587951660156], 1: [10.0144681930542], 2: [10.014513969421387], 3: [10.014513969421387], 4: [10.014513969421387], 5: [10.014551162719727], 6: [10.014538764953613], 7: [10.014513969421387], 8: [10.0145263671875], 9: [10.014513969421387]}",,230
375,-1.3327,-2.4921,10.012,10,10,0.0,"{0: 17, 1: 18, 2: 19, 3: 15, 4: 14, 5: 15, 6: 20, 7: 18, 8: 19, 9: 24}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [18], 2: [19], 3: [15], 4: [14], 5: [15], 6: [20], 7: [18], 8: [19], 9: [24]}",10.012,"{0: [10.011929512023926], 1: [10.012603759765625], 2: [10.012666702270508], 3: [10.01262092590332], 4: [10.012676239013672], 5: [10.01262092590332], 6: [10.01262092590332], 7: [10.012657165527344], 8: [10.012666702270508], 9: [10.01262092590332]}",,179
376,-0.9661,-2.4921,10.011,10,10,0.0,"{0: 15, 1: 16, 2: 21, 3: 22, 4: 22, 5: 21, 6: 21, 7: 23, 8: 18, 9: 24}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [15], 1: [16], 2: [21], 3: [22], 4: [22], 5: [21], 6: [21], 7: [23], 8: [18], 9: [24]}",10.011,"{0: [10.0107421875], 1: [10.01125431060791], 2: [10.011192321777344], 3: [10.011247634887695], 4: [10.011220932006836], 5: [10.011289596557617], 6: [10.011289596557617], 7: [10.011276245117188], 8: [10.011165618896484], 9: [10.011260986328125]}",,203
377,-0.6239,-2.4921,10.01,10,10,0.0,"{0: 13, 1: 17, 2: 19, 3: 19, 4: 16, 5: 17, 6: 19, 7: 23, 8: 19, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [13], 1: [17], 2: [19], 3: [19], 4: [16], 5: [17], 6: [19], 7: [23], 8: [19], 9: [20]}",10.01,"{0: [10.00996208190918], 1: [10.010233879089355], 2: [10.010274887084961], 3: [10.010286331176758], 4: [10.010278701782227], 5: [10.010278701782227], 6: [10.010274887084961], 7: [10.010286331176758], 8: [10.01025676727295], 9: [10.01025676727295]}",,182
378,-0.2178,-2.4921,10.01,10,10,0.0,"{0: 16, 1: 23, 2: 25, 3: 28, 4: 20, 5: 27, 6: 26, 7: 29, 8: 27, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [23], 2: [25], 3: [28], 4: [20], 5: [27], 6: [26], 7: [29], 8: [27], 9: [22]}",10.01,"{0: [10.009552001953125], 1: [10.009689331054688], 2: [10.009679794311523], 3: [10.009689331054688], 4: [10.009679794311523], 5: [10.009668350219727], 6: [10.009689331054688], 7: [10.009689331054688], 8: [10.009689331054688], 9: [10.009689331054688]}",,243
379,-3.3789,-2.8571,10.03,10,10,0.0,"{0: 19, 1: 10, 2: 10, 3: 8, 4: 10, 5: 9, 6: 11, 7: 11, 8: 11, 9: 8}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [10], 2: [10], 3: [8], 4: [10], 5: [9], 6: [11], 7: [11], 8: [11], 9: [8]}",10.03,"{0: [10.029980659484863], 1: [10.030584335327148], 2: [10.030500411987305], 3: [10.030387878417969], 4: [10.030473709106445], 5: [10.030584335327148], 6: [10.03050422668457], 7: [10.03050422668457], 8: [10.030557632446289], 9: [10.03050422668457]}",,107
380,-3.0956,-2.8571,10.027,10,10,0.0,"{0: 20, 1: 12, 2: 17, 3: 16, 4: 25, 5: 19, 6: 18, 7: 15, 8: 16, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [12], 2: [17], 3: [16], 4: [25], 5: [19], 6: [18], 7: [15], 8: [16], 9: [21]}",10.027,"{0: [10.026473045349121], 1: [10.028121948242188], 2: [10.028121948242188], 3: [10.028018951416016], 4: [10.028178215026855], 5: [10.028178215026855], 6: [10.027862548828125], 7: [10.028178215026855], 8: [10.028178215026855], 9: [10.028178215026855]}",,179
