azimuth,cluster_id,elevation,frame_count,frames_seen,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size,two_range_fraction
-2.2149,697,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 7, 3: 4, 4: 7, 5: 3, 6: 5, 7: 3, 8: 6, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [7], 3: [4], 4: [7], 5: [3], 6: [5], 7: [3], 8: [6], 9: [4]}",10.007,10.007,"{0: [10.007323265075684], 1: [10.00764274597168], 2: [10.007678985595703], 3: [10.0074462890625], 4: [10.007553100585938], 5: [10.007749557495117], 6: [10.007624626159668], 7: [10.007696151733398], 8: [10.007661819458008], 9: [10.007678985595703]}",,49,0.0
-2.1244,698,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 1, 3: 3, 4: 3, 5: 4, 6: 4, 7: 5, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [1], 3: [3], 4: [3], 5: [4], 6: [4], 7: [5], 8: [5], 9: [3]}",10.007,10.007,"{0: [10.0067720413208], 1: [10.00704574584961], 2: [10.00716495513916], 3: [10.006855010986328], 4: [10.007112503051758], 5: [10.006993293762207], 6: [10.007009506225586], 7: [10.00704574584961], 8: [10.006993293762207], 9: [10.007061958312988]}",,38,0.0
-2.0378,699,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 6, 2: 8, 3: 4, 4: 5, 5: 5, 6: 7, 7: 7, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [6], 2: [8], 3: [4], 4: [5], 5: [5], 6: [7], 7: [7], 8: [5], 9: [6]}",10.006,10.006,"{0: [10.006258010864258], 1: [10.006438255310059], 2: [10.006488800048828], 3: [10.006488800048828], 4: [10.006438255310059], 5: [10.006488800048828], 6: [10.006488800048828], 7: [10.006488800048828], 8: [10.006454467773438], 9: [10.00650405883789]}",,58,0.0
-1.9446,700,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 4, 2: 3, 3: 7, 4: 5, 5: 3, 6: 8, 7: 6, 8: 3, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [4], 2: [3], 3: [7], 4: [5], 5: [3], 6: [8], 7: [6], 8: [3], 9: [3]}",10.006,10.006,"{0: [10.005670547485352], 1: [10.005873680114746], 2: [10.005905151367188], 3: [10.005921363830566], 4: [10.005873680114746], 5: [10.005842208862305], 6: [10.005921363830566], 7: [10.005921363830566], 8: [10.005779266357422], 9: [10.005873680114746]}",,47,0.0
-1.8604,701,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 3, 3: 6, 4: 4, 5: 7, 6: 5, 7: 4, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [3], 3: [6], 4: [4], 5: [7], 6: [5], 7: [4], 8: [5], 9: [3]}",10.005,10.005,"{0: [10.00520133972168], 1: [10.005412101745605], 2: [10.005412101745605], 3: [10.005412101745605], 4: [10.005426406860352], 5: [10.005426406860352], 6: [10.005412101745605], 7: [10.005366325378418], 8: [10.005366325378418], 9: [10.00545597076416]}",,47,0.0
-1.7659,702,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 6, 2: 4, 3: 6, 4: 6, 5: 8, 6: 2, 7: 7, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [6], 2: [4], 3: [6], 4: [6], 5: [8], 6: [2], 7: [7], 8: [5], 9: [3]}",10.005,10.005,"{0: [10.004682540893555], 1: [10.004881858825684], 2: [10.004867553710938], 3: [10.004881858825684], 4: [10.004881858825684], 5: [10.004881858825684], 6: [10.004695892333984], 7: [10.004881858825684], 8: [10.004880905151367], 9: [10.00489616394043]}",,52,0.0
-1.6712,703,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 7, 3: 4, 4: 7, 5: 4, 6: 6, 7: 5, 8: 7, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [7], 3: [4], 4: [7], 5: [4], 6: [6], 7: [5], 8: [7], 9: [5]}",10.004,10.004,"{0: [10.004190444946289], 1: [10.004270553588867], 2: [10.004379272460938], 3: [10.004364013671875], 4: [10.004405975341797], 5: [10.004350662231445], 6: [10.004338264465332], 7: [10.004338264465332], 8: [10.004379272460938], 9: [10.004392623901367]}",,53,0.0
-1.5717,704,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 4, 2: 5, 3: 7, 4: 7, 5: 5, 6: 6, 7: 5, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [4], 2: [5], 3: [7], 4: [7], 5: [5], 6: [6], 7: [5], 8: [5], 9: [4]}",10.004,10.004,"{0: [10.003776550292969], 1: [10.003839492797852], 2: [10.003891944885254], 3: [10.003891944885254], 4: [10.003904342651367], 5: [10.003866195678711], 6: [10.003904342651367], 7: [10.003827095031738], 8: [10.003866195678711], 9: [10.003891944885254]}",,54,0.0
-1.4559,705,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 8, 2: 9, 3: 9, 4: 7, 5: 9, 6: 6, 7: 8, 8: 8, 9: 8}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [8], 2: [9], 3: [9], 4: [7], 5: [9], 6: [6], 7: [8], 8: [8], 9: [8]}",10.003,10.003,"{0: [10.003149032592773], 1: [10.003349304199219], 2: [10.003374099731445], 3: [10.003374099731445], 4: [10.003374099731445], 5: [10.003374099731445], 6: [10.003374099731445], 7: [10.003408432006836], 8: [10.003277778625488], 9: [10.003374099731445]}",,76,0.0
-1.334,706,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 6, 2: 8, 3: 7, 4: 7, 5: 7, 6: 6, 7: 5, 8: 6, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [6], 2: [8], 3: [7], 4: [7], 5: [7], 6: [6], 7: [5], 8: [6], 9: [6]}",10.003,10.003,"{0: [10.002653121948242], 1: [10.002857208251953], 2: [10.002847671508789], 3: [10.002847671508789], 4: [10.00278091430664], 5: [10.002814292907715], 6: [10.002847671508789], 7: [10.00278091430664], 8: [10.002847671508789], 9: [10.00278091430664]}",,63,0.0
-1.236,707,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 5, 2: 5, 3: 3, 4: 6, 5: 8, 6: 2, 7: 7, 8: 5, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [5], 2: [5], 3: [3], 4: [6], 5: [8], 6: [2], 7: [7], 8: [5], 9: [4]}",10.002,10.002,"{0: [10.002285957336426], 1: [10.002435684204102], 2: [10.002405166625977], 3: [10.002344131469727], 4: [10.002435684204102], 5: [10.002435684204102], 6: [10.002455711364746], 7: [10.002435684204102], 8: [10.002435684204102], 9: [10.00239372253418]}",,52,0.0
-1.1367,708,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 4, 3: 7, 4: 6, 5: 5, 6: 5, 7: 4, 8: 2, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [4], 3: [7], 4: [6], 5: [5], 6: [5], 7: [4], 8: [2], 9: [6]}",10.002,10.002,"{0: [10.001964569091797], 1: [10.001964569091797], 2: [10.00204849243164], 3: [10.002077102661133], 4: [10.00208568572998], 5: [10.00208568572998], 6: [10.002057075500488], 7: [10.00208568572998], 8: [10.001992225646973], 9: [10.002077102661133]}",,48,0.0
-1.046,709,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 4, 2: 4, 3: 6, 4: 3, 5: 3, 6: 3, 7: 5, 8: 7, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [4], 2: [4], 3: [6], 4: [3], 5: [3], 6: [3], 7: [5], 8: [7], 9: [5]}",10.002,10.002,"{0: [10.001617431640625], 1: [10.001734733581543], 2: [10.001752853393555], 3: [10.00173568725586], 4: [10.001710891723633], 5: [10.001769065856934], 6: [10.001710891723633], 7: [10.001744270324707], 8: [10.001710891723633], 9: [10.001684188842773]}",,43,0.0
-0.9533,710,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 4, 3: 3, 4: 6, 5: 5, 6: 6, 7: 5, 8: 1, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [4], 3: [3], 4: [6], 5: [5], 6: [6], 7: [5], 8: [1], 9: [4]}",10.001,10.001,"{0: [10.001350402832031], 1: [10.001426696777344], 2: [10.001449584960938], 3: [10.00148868560791], 4: [10.001474380493164], 5: [10.001457214355469], 6: [10.001474380493164], 7: [10.001426696777344], 8: [10.001371383666992], 9: [10.001426696777344]}",,44,0.0
-0.8701,711,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 2, 2: 4, 3: 6, 4: 8, 5: 3, 6: 5, 7: 6, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [2], 2: [4], 3: [6], 4: [8], 5: [3], 6: [5], 7: [6], 8: [6], 9: [5]}",10.001,10.001,"{0: [10.001120567321777], 1: [10.00126838684082], 2: [10.001226425170898], 3: [10.00123405456543], 4: [10.001226425170898], 5: [10.001226425170898], 6: [10.001204490661621], 7: [10.00123405456543], 8: [10.001204490661621], 9: [10.001226425170898]}",,51,0.0
-0.7852,712,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 2, 2: 2, 3: 5, 4: 1, 5: 2, 6: 4, 7: 3, 8: 4, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [2], 2: [2], 3: [5], 4: [1], 5: [2], 6: [4], 7: [3], 8: [4], 9: [3]}",10.001,10.001,"{0: [10.000911712646484], 1: [10.000980377197266], 2: [10.00097370147705], 3: [10.000999450683594], 4: [10.000880241394043], 5: [10.001006126403809], 6: [10.000993728637695], 7: [10.000999450683594], 8: [10.000986099243164], 9: [10.000993728637695]}",,30,0.0
-0.7051,713,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 5, 2: 7, 3: 5, 4: 5, 5: 5, 6: 3, 7: 6, 8: 3, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [5], 2: [7], 3: [5], 4: [5], 5: [5], 6: [3], 7: [6], 8: [3], 9: [3]}",10.001,10.001,"{0: [10.000725746154785], 1: [10.000816345214844], 2: [10.000822067260742], 3: [10.00080394744873], 4: [10.000816345214844], 5: [10.00080394744873], 6: [10.000785827636719], 7: [10.000816345214844], 8: [10.00078010559082], 9: [10.000791549682617]}",,47,0.0
-0.6171,714,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 6, 2: 7, 3: 7, 4: 3, 5: 6, 6: 2, 7: 5, 8: 4, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [6], 2: [7], 3: [7], 4: [3], 5: [6], 6: [2], 7: [5], 8: [4], 9: [4]}",10.001,10.001,"{0: [10.000560760498047], 1: [10.000603675842285], 2: [10.000635147094727], 3: [10.000635147094727], 4: [10.000619888305664], 5: [10.000635147094727], 6: [10.000638961791992], 7: [10.000649452209473], 8: [10.000639915466309], 9: [10.00064468383789]}",,50,0.0
-0.5299,715,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 3, 2: 4, 3: 3, 4: 2, 5: 5, 6: 5, 7: 4, 8: 3, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [3], 2: [4], 3: [3], 4: [2], 5: [5], 6: [5], 7: [4], 8: [3], 9: [4]}",10.0,10.0,"{0: [10.00041675567627], 1: [10.000435829162598], 2: [10.000475883483887], 3: [10.000475883483887], 4: [10.000457763671875], 5: [10.000472068786621], 6: [10.000472068786621], 7: [10.000457763671875], 8: [10.000457763671875], 9: [10.000457763671875]}",,38,0.0
-0.4504,716,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 2, 1: 5, 2: 5, 3: 6, 4: 7, 5: 4, 6: 3, 7: 6, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [2], 1: [5], 2: [5], 3: [6], 4: [7], 5: [4], 6: [3], 7: [6], 8: [4], 9: [5]}",10.0,10.0,"{0: [10.000303268432617], 1: [10.000340461730957], 2: [10.000337600708008], 3: [10.000349044799805], 4: [10.000349044799805], 5: [10.000356674194336], 6: [10.000337600708008], 7: [10.000349044799805], 8: [10.000349044799805], 9: [10.000349044799805]}",,47,0.0
-0.3498,717,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 3, 2: 7, 3: 4, 4: 6, 5: 7, 6: 4, 7: 9, 8: 5, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [3], 2: [7], 3: [4], 4: [6], 5: [7], 6: [4], 7: [9], 8: [5], 9: [3]}",10.0,10.0,"{0: [10.000171661376953], 1: [10.00023078918457], 2: [10.000226974487305], 3: [10.000205993652344], 4: [10.000228881835938], 5: [10.000224113464355], 6: [10.000187873840332], 7: [10.000224113464355], 8: [10.000214576721191], 9: [10.000202178955078]}",,53,0.0
-0.2415,718,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 8, 2: 9, 3: 8, 4: 3, 5: 8, 6: 5, 7: 5, 8: 5, 9: 9}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [8], 2: [9], 3: [8], 4: [3], 5: [8], 6: [5], 7: [5], 8: [5], 9: [9]}",10.019,10.019,"{0: [10.000091552734375], 1: [10.000120162963867], 2: [10.013134956359863], 3: [10.000120162963867], 4: [10.000097274780273], 5: [10.013134956359863], 6: [10.000114440917969], 7: [10.000112533569336], 8: [10.000123977661133], 9: [10.013134956359863]}",,63,0.0
-0.1445,719,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 9, 2: 6, 3: 2, 4: 7, 5: 10, 6: 7, 7: 3, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [9], 2: [6], 3: [2], 4: [7], 5: [10], 6: [7], 7: [3], 8: [5], 9: [6]}",10.045,10.045,"{0: [10.000032424926758], 1: [10.013092041015625], 2: [10.013099670410156], 3: [10.000032424926758], 4: [10.013090133666992], 5: [10.013092041015625], 6: [10.01309871673584], 7: [10.000057220458984], 8: [10.000049591064453], 9: [10.000051498413086]}",,61,0.0
-0.0575,720,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 10, 2: 2, 3: 4, 4: 8, 5: 8, 6: 5, 7: 11, 8: 5, 9: 6}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [10], 2: [2], 3: [4], 4: [8], 5: [8], 6: [5], 7: [11], 8: [5], 9: [6]}",10.068,10.068,"{0: [10.01384162902832], 1: [10.01307487487793], 2: [10.000015258789062], 3: [10.000011444091797], 4: [10.01307487487793], 5: [10.03921127319336], 6: [10.000017166137695], 7: [10.049013137817383], 8: [10.01307487487793], 9: [10.013078689575195]}",,64,0.0
0.0344,721,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 4, 3: 3, 4: 5, 5: 4, 6: 7, 7: 5, 8: 6, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [4], 3: [3], 4: [5], 5: [4], 6: [7], 7: [5], 8: [6], 9: [4]}",10.329,10.329,"{0: [10.40127944946289], 1: [10.401272773742676], 2: [10.3735990524292], 3: [10.415107727050781], 4: [10.401272773742676], 5: [10.415107727050781], 6: [10.36322021484375], 7: [10.415107727050781], 8: [10.36322021484375], 9: [10.3735990524292]}",,49,0.0
0.1313,722,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 4, 3: 5, 4: 5, 5: 6, 6: 6, 7: 5, 8: 6, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [4], 3: [5], 4: [5], 5: [6], 6: [6], 7: [5], 8: [6], 9: [7]}",10.415,10.415,"{0: [10.415152549743652], 1: [10.415142059326172], 2: [10.415142059326172], 3: [10.415143966674805], 4: [10.415142059326172], 5: [10.415139198303223], 6: [10.415130615234375], 7: [10.415131568908691], 8: [10.415143966674805], 9: [10.415142059326172]}",,54,0.0
0.2272,723,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 3, 2: 6, 3: 6, 4: 5, 5: 6, 6: 5, 7: 5, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [3], 2: [6], 3: [6], 4: [5], 5: [6], 6: [5], 7: [5], 8: [4], 9: [5]}",10.415,10.415,"{0: [10.4152250289917], 1: [10.415191650390625], 2: [10.415201187133789], 3: [10.415191650390625], 4: [10.415199279785156], 5: [10.415191650390625], 6: [10.415199279785156], 7: [10.415191650390625], 8: [10.415185928344727], 9: [10.415191650390625]}",,50,0.0
0.319,724,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 6, 2: 6, 3: 3, 4: 5, 5: 4, 6: 3, 7: 5, 8: 7, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [6], 2: [6], 3: [3], 4: [5], 5: [4], 6: [3], 7: [5], 8: [7], 9: [4]}",10.415,10.415,"{0: [10.415311813354492], 1: [10.415284156799316], 2: [10.415284156799316], 3: [10.415287017822266], 4: [10.415274620056152], 5: [10.415281295776367], 6: [10.415276527404785], 7: [10.415266990661621], 8: [10.415284156799316], 9: [10.415287017822266]}",,47,0.0
0.409,725,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 3, 2: 4, 3: 5, 4: 4, 5: 6, 6: 5, 7: 4, 8: 6, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [3], 2: [4], 3: [5], 4: [4], 5: [6], 6: [5], 7: [4], 8: [6], 9: [7]}",10.415,10.415,"{0: [10.415420532226562], 1: [10.415388107299805], 2: [10.415369987487793], 3: [10.41539192199707], 4: [10.415393829345703], 5: [10.415388107299805], 6: [10.415388107299805], 7: [10.41539192199707], 8: [10.41539192199707], 9: [10.415388107299805]}",,48,0.0
0.491,726,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 3, 1: 4, 2: 4, 3: 6, 4: 2, 5: 7, 6: 3, 7: 7, 8: 5, 9: 2}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [3], 1: [4], 2: [4], 3: [6], 4: [2], 5: [7], 6: [3], 7: [7], 8: [5], 9: [2]}",10.415,10.415,"{0: [10.415529251098633], 1: [10.415515899658203], 2: [10.415515899658203], 3: [10.415487289428711], 4: [10.415477752685547], 5: [10.415513038635254], 6: [10.415499687194824], 7: [10.415513038635254], 8: [10.415515899658203], 9: [10.415519714355469]}",,43,0.0
0.5751,727,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 6, 3: 5, 4: 7, 5: 5, 6: 5, 7: 6, 8: 3, 9: 4}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [6], 3: [5], 4: [7], 5: [5], 6: [5], 7: [6], 8: [3], 9: [4]}",10.416,10.416,"{0: [10.415725708007812], 1: [10.415664672851562], 2: [10.41565990447998], 3: [10.4156494140625], 4: [10.41565990447998], 5: [10.41565990447998], 6: [10.4156494140625], 7: [10.41565990447998], 8: [10.415668487548828], 9: [10.415599822998047]}",,50,0.0
0.6619,728,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 5, 2: 4, 3: 4, 4: 3, 5: 5, 6: 5, 7: 7, 8: 4, 9: 8}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [5], 2: [4], 3: [4], 4: [3], 5: [5], 6: [5], 7: [7], 8: [4], 9: [8]}",10.416,10.416,"{0: [10.415903091430664], 1: [10.415828704833984], 2: [10.41584587097168], 3: [10.415839195251465], 4: [10.415843963623047], 5: [10.415833473205566], 6: [10.41584587097168], 7: [10.41584587097168], 8: [10.415828704833984], 9: [10.41584587097168]}",,49,0.0
0.7533,729,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 4, 1: 4, 2: 4, 3: 4, 4: 5, 5: 3, 6: 4, 7: 5, 8: 5, 9: 7}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [4], 1: [4], 2: [4], 3: [4], 4: [5], 5: [3], 6: [4], 7: [5], 8: [5], 9: [7]}",10.416,10.416,"{0: [10.416126251220703], 1: [10.416051864624023], 2: [10.41602611541748], 3: [10.416046142578125], 4: [10.416007995605469], 5: [10.415994644165039], 6: [10.416058540344238], 7: [10.41602611541748], 8: [10.416051864624023], 9: [10.416046142578125]}",,45,0.0
0.8492,730,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 7, 1: 4, 2: 6, 3: 4, 4: 2, 5: 1, 6: 4, 7: 4, 8: 4, 9: 3}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [4], 2: [6], 3: [4], 4: [2], 5: [1], 6: [4], 7: [4], 8: [4], 9: [3]}",10.416,10.416,"{0: [10.416379928588867], 1: [10.416242599487305], 2: [10.416263580322266], 3: [10.416242599487305], 4: [10.416277885437012], 5: [10.416254997253418], 6: [10.416271209716797], 7: [10.416277885437012], 8: [10.416277885437012], 9: [10.416284561157227]}",,39,0.0
0.9282,731,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 6, 1: 5, 2: 7, 3: 7, 4: 5, 5: 7, 6: 5, 7: 4, 8: 6, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [6], 1: [5], 2: [7], 3: [7], 4: [5], 5: [7], 6: [5], 7: [4], 8: [6], 9: [5]}",10.416,10.416,"{0: [10.416631698608398], 1: [10.41648006439209], 2: [10.41652774810791], 3: [10.41652774810791], 4: [10.41650390625], 5: [10.41652774810791], 6: [10.41652774810791], 7: [10.41652774810791], 8: [10.41652774810791], 9: [10.416543006896973]}",,57,0.0
1.033,732,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 6, 2: 6, 3: 5, 4: 3, 5: 6, 6: 6, 7: 7, 8: 4, 9: 5}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [6], 2: [6], 3: [5], 4: [3], 5: [6], 6: [6], 7: [7], 8: [4], 9: [5]}",10.417,10.417,"{0: [10.41697883605957], 1: [10.416816711425781], 2: [10.416861534118652], 3: [10.416886329650879], 4: [10.416861534118652], 5: [10.416861534118652], 6: [10.416834831237793], 7: [10.416799545288086], 8: [10.4168701171875], 9: [10.416861534118652]}",,53,0.0
1.1245,733,0.0635,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{0: 5, 1: 6, 2: 3, 3: 3, 4: 4, 5: 4, 6: 7, 7: 5, 8: 5, 9: 2}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [5], 1: [6], 2: [3], 3: [3], 4: [4], 5: [4], 6: [7], 7: [5], 8: [5], 9: [2]}",10.417,10.417,"{0: [10.417318344116211], 1: [10.417163848876953], 2: [10.417171478271484], 3: [10.417104721069336], 4: [10.417163848876953], 5: [10.417163848876953], 6: [10.417163848876953], 7: [10.417133331298828], 8: [10.417163848876953], 9: [10.417191505432129]}",,44,0.0
